Ensembl.ID	ENTREZ.ID	GeneSymbol	log2FC	pvalue
NA	2502	FTH1P10	0.050633924	0.769144576
NA	2503	FTH1P11	0.127840835	0.44142815
NA	2504	FTH1P12	0.181210801	0.363383749
NA	2508	FTH1P16	0.236025568	0.253343525
NA	2509	FTH1P5	0.113045653	0.597815274
NA	2601	GAPDHP60	0.367912542	0.051962823
NA	2616	GAPDHP1	0.340696051	0.006597866
NA	3136	HLA-H	0.803968578	0.003458628
NA	3138	HLA-K	0.048035839	0.844346003
NA	3311	HSPA7	0.460051221	0.158421989
NA	3314	HSPA8P1	0.36378082	0.093177738
NA	3327	HSP90AB3P	-0.008984345	0.937826714
NA	3493	IGHA1	0.287665488	0.355185326
NA	3494	IGHA2	0.380748236	0.255610305
NA	3495	IGHD	0.091005851	0.858034978
NA	3497	IGHE	0.644543594	0.159406992
NA	3500	IGHG1	1.717548146	0.000359978
NA	3501	IGHG2	1.748012909	0.000256113
NA	3502	IGHG3	3.03132309	0.00000000872
NA	3503	IGHG4	0.849847761	0.10023888
NA	3505	IGHGP	2.348903955	0.00000657
NA	3507	IGHM	1.734584091	0.0000153
NA	3523	IGKV3OR2-268	0.748741777	0.035119014
NA	3538	IGLC2	-0.160796945	0.622958357
NA	3539	IGLC3	0.524456721	0.081181908
NA	3542	IGLC6	0.36729274	0.335953661
NA	3580	CXCR2P1	1.678412015	0.00000053
NA	3647	EIF3EP1	0.04000011	0.794467377
NA	3876	KRT18P11	0.182478494	0.408443054
NA	3879	KRT18P1	0.603752555	0.035650721
NA	4213	MEIS3P1	-0.105266571	0.37605441
NA	4503	MT2P1	0.15032685	0.532183098
NA	4730	NDUFV2P1	0.274031453	0.05746908
NA	4875	NPM1P6	0.051169028	0.682340701
NA	5088	PBX2P1	0.349945951	0.017185207
NA	5233	PGK1P2	0.351563895	0.017563382
NA	5379	PMS2P1	0.027275799	0.754139699
NA	5383	PMS2P5	-0.025782183	0.818153367
NA	5483	PPIAP11	0.614317883	0.008640295
NA	5759	PTMAP2	0.167746253	0.136816593
NA	5761	PTMAP4	0.490656371	0.02016055
NA	5767	PTP4A2P1	0.139586195	0.289929607
NA	5938	RBMS1P1	0.146092222	0.335375762
NA	6126	RPL9P7	-0.100869039	0.333835896
NA	6922	SKP1P1	0.189226836	0.103526812
NA	6966	TRGC1	0.59876642	0.006362489
NA	6967	TRGC2	-0.00041494	0.998494774
NA	6974	TRGV2	0.041109101	0.880442509
NA	6976	TRGV3	-0.184832768	0.475889204
NA	6977	TRGV4	-0.096366816	0.793095104
NA	6981	TRGV7	0.17676665	0.353789036
NA	6982	TRGV8	0.027677642	0.908706862
NA	6983	TRGV9	0.215162507	0.376671258
NA	6984	TRGV10	0.413933917	0.065897925
NA	7115	TMSB4XP1	0.369210899	0.091594581
NA	7116	TMSB4XP2	0.585764952	0.019274039
NA	7117	TMSB4XP8	0.314684925	0.043065432
NA	7118	TMSB4XP4	0.105762852	0.620054988
NA	7120	TMSB4XP6	0.71028416	0.009449317
NA	7696	ZNF137P	-0.170636768	0.20220664
NA	7754	ZNF204P	-0.239774666	0.069681699
NA	8759	ADAM1A	-0.133622232	0.282699972
NA	8781	PSPHP1	1.966241963	0.052693373
NA	9386	COX7CP1	0.520717363	0.044535182
NA	10064	VDAC1P2	0.233957988	0.119962236
NA	10354	HMGB1P5	0.073972612	0.467185937
NA	10357	HMGB1P1	0.128555397	0.477733076
NA	10740	RFPL1S	0.018239268	0.929120452
NA	11209	MST1P2	-0.075229881	0.841951888
NA	11257	TP53TG1	-0.186867178	0.131561
NA	22970	RPL41P2	0.358215061	0.157027999
NA	22971	RPL41P1	-0.071490188	0.408117515
NA	26978	PABPC1P3	0.273856809	0.167446941
NA	27004	TCL6	-0.000441747	0.999208783
NA	28299	IGKV1-5	0.907131895	0.006485222
NA	28301	IGHV3OR16-15	1.280118341	0.000891082
NA	28304	IGHV3OR16-12	1.118240109	0.00337387
NA	28306	IGHV3OR16-10	0.984517727	0.003911419
NA	28307	IGHV3OR16-9	0.880326423	0.007988968
NA	28317	IGHV4OR15-8	0.745961449	0.083439947
NA	28318	IGHV3OR15-7	1.100051148	0.003376293
NA	28378	IGHV7-81	-0.003917675	0.994835708
NA	28380	IGHV7-56	0.341061163	0.399333848
NA	28383	IGHV7-27	0.0363002	0.951905709
NA	28385	IGHV6-1	1.397542021	0.000182069
NA	28387	IGHV5-78	0.680702362	0.083301402
NA	28388	IGHV5-51	0.881194852	0.007442188
NA	28390	IGHV4-80	0.961184861	0.029301068
NA	28391	IGHV4-61	0.59803297	0.077297565
NA	28392	IGHV4-59	0.692495207	0.029404405
NA	28393	IGHV4-55	-0.077017247	0.84713157
NA	28394	IGHV4-39	0.809822195	0.024166646
NA	28395	IGHV4-34	1.41952488	0.000349702
NA	28396	IGHV4-31	0.274180373	0.494346351
NA	28400	IGHV4-28	1.454954922	0.0000836
NA	28401	IGHV4-4	0.795568138	0.063231617
NA	28408	IGHV3-74	1.512980997	0.00000984
NA	28409	IGHV3-73	1.173265071	0.001708113
NA	28410	IGHV3-72	0.993793565	0.004275748
NA	28411	IGHV3-71	1.039184487	0.004772765
NA	28412	IGHV3-66	0.327879592	0.453072935
NA	28414	IGHV3-64	1.16187499	0.008196049
NA	28416	IGHV3-62	0.440281638	0.246732089
NA	28420	IGHV3-53	0.694950792	0.059434979
NA	28423	IGHV3-49	0.912253984	0.012028257
NA	28424	IGHV3-48	0.483397019	0.090964757
NA	28426	IGHV3-43	1.001080121	0.018882855
NA	28434	IGHV3-33	0.682829691	0.039480971
NA	28439	IGHV3-30	0.443256777	0.173504773
NA	28442	IGHV3-23	0.905723518	0.007178028
NA	28444	IGHV3-21	0.890191904	0.006259773
NA	28445	IGHV3-20	0.342665462	0.386495998
NA	28448	IGHV3-15	1.35499191	0.000294356
NA	28449	IGHV3-13	0.878147229	0.039887239
NA	28450	IGHV3-11	0.095581942	0.759862348
NA	28451	IGHV3-9	0.430835857	0.358635808
NA	28452	IGHV3-7	0.973412791	0.003678079
NA	28454	IGHV2-70	1.022062947	0.009489144
NA	28455	IGHV2-26	1.373373001	0.000417454
NA	28457	IGHV2-5	0.352576082	0.299266032
NA	28461	IGHV1-69	0.888537585	0.020405427
NA	28463	IGHV1-67	0.929455486	0.014416147
NA	28464	IGHV1-58	1.216571731	0.003278569
NA	28465	IGHV1-46	0.737055627	0.038878539
NA	28466	IGHV1-45	0.04687457	0.91681117
NA	28467	IGHV1-24	1.860921553	0.0000126
NA	28468	IGHV1-18	0.805983453	0.019879823
NA	28469	IGHV1-17	0.891436298	0.034830599
NA	28472	IGHV1-8	0.845471834	0.080982264
NA	28473	IGHV1-3	0.970461848	0.036583531
NA	28474	IGHV1-2	0.527003935	0.189200149
NA	28475	IGHJ6	0.98231327	0.003968722
NA	28476	IGHJ5	0.963231076	0.006569526
NA	28477	IGHJ4	1.010273706	0.011971334
NA	28478	IGHJ3P	0.626936632	0.052286001
NA	28479	IGHJ3	1.259832714	0.001792178
NA	28481	IGHJ2	0.904632909	0.04053119
NA	28518	TRDV1	0.284356841	0.384682504
NA	28526	TRDC	0.11832875	0.605689222
NA	28557	TRBV30	0.099284925	0.7891564
NA	28558	TRBV29-1	0.252492048	0.404706066
NA	28559	TRBV28	-0.108542679	0.734391008
NA	28560	TRBV27	-0.06845233	0.799049981
NA	28563	TRBV24-1	0.588672947	0.106209973
NA	28567	TRBV20-1	0.020059676	0.943814824
NA	28568	TRBV19	0.263406782	0.356064881
NA	28579	TRBV12-1	-0.068427754	0.822632386
NA	28581	TRBV11-2	0.307281444	0.322236298
NA	28586	TRBV9	0.276138354	0.327388857
NA	28590	TRBV7-8	0.302925488	0.3007931
NA	28592	TRBV7-6	0.567876162	0.063251354
NA	28595	TRBV7-3	0.462103641	0.104477893
NA	28597	TRBV7-1	0.013214735	0.96657586
NA	28601	TRBV6-6	0.199709817	0.529548935
NA	28602	TRBV6-5	0.107378709	0.706654058
NA	28606	TRBV6-1	0.375213229	0.197836108
NA	28609	TRBV5-6	0.279170969	0.382759887
NA	28611	TRBV5-4	0.038591692	0.906833276
NA	28614	TRBV5-1	0.114914493	0.710483116
NA	28616	TRBV4-2	0.025827442	0.937817915
NA	28617	TRBV4-1	0.275034069	0.444303738
NA	28619	TRBV3-1	0.219157837	0.447922542
NA	28620	TRBV2	0.446842656	0.145655568
NA	28638	TRBC2	0.17455262	0.477290135
NA	28640	TRAV41	0.147069494	0.633950551
NA	28643	TRAV38-2DV8	0.122924653	0.681868697
NA	28653	TRAV29DV5	0.166947405	0.4915852
NA	28655	TRAV27	-0.003554481	0.99005828
NA	28656	TRAV26-2	0.230108923	0.447446608
NA	28657	TRAV26-1	0.311726801	0.280446641
NA	28658	TRAV25	0.081512401	0.790795929
NA	28660	TRAV23DV6	-0.129934561	0.682460072
NA	28662	TRAV21	-0.14613096	0.544955036
NA	28663	TRAV20	-0.156406232	0.610250647
NA	28664	TRAV19	0.00962673	0.97192129
NA	28666	TRAV17	0.278359634	0.266882431
NA	28669	TRAV14DV4	0.548132298	0.071214735
NA	28670	TRAV13-2	0.193462222	0.480787983
NA	28671	TRAV13-1	0.173146262	0.515397914
NA	28672	TRAV12-3	0.131419044	0.649075012
NA	28673	TRAV12-2	0.435614589	0.115671584
NA	28674	TRAV12-1	0.35298612	0.206290106
NA	28677	TRAV9-2	0.134035871	0.625015373
NA	28680	TRAV8-6	0.141361784	0.632114461
NA	28682	TRAV8-4	0.355371393	0.210344653
NA	28683	TRAV8-3	0.032863451	0.910091281
NA	28684	TRAV8-2	0.074197903	0.775512261
NA	28685	TRAV8-1	0.366619365	0.220666046
NA	28688	TRAV5	0.39141372	0.187692411
NA	28689	TRAV4	0.219864366	0.422632207
NA	28690	TRAV3	0.551706643	0.069946808
NA	28691	TRAV2	0.13129801	0.684047363
NA	28692	TRAV1-2	0.534224757	0.054833666
NA	28755	TRAC	0.20612732	0.3518752
NA	28763	IGLVI-70	1.427465312	0.002396236
NA	28772	IGLV10-54	0.665732792	0.169902509
NA	28773	IGLV9-49	0.907211709	0.040795118
NA	28774	IGLV8-61	1.343747748	0.001113062
NA	28775	IGLV7-46	0.53055009	0.170186285
NA	28776	IGLV7-43	0.714665889	0.052128204
NA	28778	IGLV6-57	0.309224473	0.365891621
NA	28780	IGLV5-48	1.490627067	0.001179087
NA	28781	IGLV5-45	1.006342406	0.008116579
NA	28783	IGLV5-37	1.798195916	0.000177891
NA	28784	IGLV4-69	0.264884809	0.458530745
NA	28785	IGLV4-60	0.365882612	0.405422248
NA	28786	IGLV4-3	0.255427712	0.494603128
NA	28791	IGLV3-27	0.688612061	0.118864111
NA	28793	IGLV3-25	0.325192816	0.337564045
NA	28796	IGLV3-21	0.876889933	0.017552666
NA	28797	IGLV3-19	0.442375129	0.216655891
NA	28799	IGLV3-16	0.114846241	0.745174055
NA	28802	IGLV3-12	0.707192303	0.070503534
NA	28803	IGLV3-10	0.192690712	0.611041894
NA	28804	IGLV3-9	1.066163453	0.00883979
NA	28809	IGLV3-1	0.420986313	0.220265777
NA	28810	IGLV2-34	0.786108106	0.06238025
NA	28811	IGLV2-33	0.315721581	0.479773036
NA	28813	IGLV2-23	0.665733178	0.045487348
NA	28814	IGLV2-18	0.872370123	0.02287718
NA	28815	IGLV2-14	0.744988077	0.028745753
NA	28816	IGLV2-11	0.745416096	0.02604978
NA	28817	IGLV2-8	1.196675979	0.001148122
NA	28818	IGLV2-5	0.753818368	0.038275036
NA	28820	IGLV1-51	1.283712429	0.000938492
NA	28821	IGLV1-50	1.024137566	0.010857492
NA	28822	IGLV1-47	0.236284787	0.492279245
NA	28823	IGLV1-44	0.384701174	0.254007752
NA	28824	IGLV1-41	1.579833788	0.000638019
NA	28825	IGLV1-40	0.760127791	0.029342305
NA	28826	IGLV1-36	0.199809982	0.638124807
NA	28831	IGLJ3	1.463984532	0.001156058
NA	28832	IGLJ2	1.161386776	0.009886901
NA	28834	IGLC7	-0.234303685	0.5623442
NA	28847	IGKV2OR22-4	0.441598237	0.297006084
NA	28862	IGKV1OR2-108	0.750711704	0.048655293
NA	28865	IGKV1OR2-6	1.120048034	0.006036598
NA	28870	IGKV6D-21	1.294283532	0.001000406
NA	28874	IGKV3D-20	1.197307563	0.000876102
NA	28875	IGKV3D-15	0.650837395	0.042038299
NA	28876	IGKV3D-11	1.171639015	0.001815406
NA	28878	IGKV2D-40	1.391386286	0.002441248
NA	28881	IGKV2D-30	1.462776885	0.0013921
NA	28882	IGKV2D-29	1.214993826	0.002324693
NA	28883	IGKV2D-28	1.835232992	0.000304908
NA	28885	IGKV2D-24	1.180414413	0.00298702
NA	28891	IGKV1D-43	1.402802076	0.001556596
NA	28893	IGKV1D-39	1.253757307	0.006170559
NA	28896	IGKV1D-33	0.898662392	0.051568005
NA	28898	IGKV1D-27	0.514347651	0.32078015
NA	28900	IGKV1D-17	0.560301636	0.314094346
NA	28901	IGKV1D-16	1.413913831	0.000325949
NA	28902	IGKV1D-13	0.519202926	0.302981953
NA	28903	IGKV1D-12	1.143563039	0.004111648
NA	28904	IGKV1D-8	0.525437635	0.136443847
NA	28905	IGKV7-3	0.997108616	0.006581509
NA	28906	IGKV6-21	0.404831779	0.270878644
NA	28907	IGKV5-2	1.111317828	0.002125568
NA	28908	IGKV4-1	1.075205353	0.001401976
NA	28912	IGKV3-20	1.076772244	0.001154341
NA	28913	IGKV3-15	0.910241585	0.009820036
NA	28914	IGKV3-11	0.91302797	0.005863043
NA	28915	IGKV3-7	0.968240566	0.006641498
NA	28919	IGKV2-30	1.028433338	0.003270054
NA	28920	IGKV2-29	1.27188014	0.050790873
NA	28921	IGKV2-28	1.153416379	0.005441034
NA	28922	IGKV2-26	1.047418243	0.005208814
NA	28923	IGKV2-24	0.976845919	0.008912564
NA	28930	IGKV1-39	1.233021878	0.00767465
NA	28933	IGKV1-33	0.929314881	0.038155798
NA	28935	IGKV1-27	1.036633127	0.003129975
NA	28937	IGKV1-17	0.975053296	0.005757087
NA	28938	IGKV1-16	1.152063046	0.000806254
NA	28940	IGKV1-12	1.063846003	0.001850689
NA	28941	IGKV1-9	1.099388852	0.001838717
NA	28942	IGKV1-8	1.592626938	0.0000405
NA	28943	IGKV1-6	1.168223842	0.001176442
NA	28946	IGKJ5	1.176935071	0.00163852
NA	28947	IGKJ4	1.584685773	0.000161396
NA	28948	IGKJ3	1.120987733	0.002207391
NA	29768	SDHDP6	0.085566424	0.629073587
NA	50631	YBX1P1	0.241211272	0.11246675
NA	54045	IMMTP1	-0.281931911	0.036399017
NA	54435	HCG4	-0.046080454	0.915002598
NA	54441	STAG3L1	0.224752574	0.131693372
NA	54581	SCAND2P	-0.078354569	0.382804492
NA	55073	LRRC37A4P	-0.265623012	0.276950427
NA	55370	PPP4R1L	0.166355734	0.17969564
NA	64596	PSMA6P1	0.396156509	0.007786721
NA	80161	ASMTL-AS1	0.275871362	0.339603474
NA	84771	DDX11L2	0.511330373	0.205613446
NA	84777	DLGAP1-AS2	0.406052957	0.010073537
NA	84837	ARHGAP5-AS1	-0.102910142	0.382526653
NA	85486	RPS19P1	0.05896477	0.684832334
NA	86781	RPS2P7	0.075523379	0.753684472
NA	87171	ARPC3P1	0.427552907	0.001680829
NA	90133	KRT8P12	-0.031110231	0.701030419
NA	90859	NT5C3AP1	0.369557207	0.072889302
NA	91405	PLEKHA3P1	0.162522497	0.378416033
NA	92507	RPS4XP2	0.013367876	0.92076494
NA	92682	RPS15AP1	0.116870612	0.364961771
NA	92755	TUBBP1	0.310489104	0.057037074
NA	103911	RPS27AP1	0.321405802	0.317835957
NA	112846	RBM8B	0.144010582	0.207795467
NA	114915	EPB41L4A-AS1	-0.240149436	0.018699443
NA	116149	RPL12P4	0.018784307	0.849160769
NA	116730	RPL37P2	-0.00914792	0.958905536
NA	116935	RPL3P2	0.118078459	0.327638197
NA	118433	RPL23AP7	0.029276098	0.755708734
NA	122199	LGMNP1	0.078973202	0.680490446
NA	124199	EEF1A1P38	-0.028842956	0.898996477
NA	125208	RPS2P46	0.246446987	0.148315682
NA	126037	EEF1DP1	0.414744369	0.018795984
NA	128580	RPS4XP3	0.488817317	0.040284868
NA	133283	EEF1A1P13	0.321638371	0.118408805
NA	134466	ZNF300P1	-0.337762341	0.145976434
NA	134997	PPIAP29	0.418830205	0.019508422
NA	140623	FAUP1	0.203742005	0.203686867
NA	140717	RPL37AP1	0.195688627	0.294343419
NA	143371	YWHAZP3	0.236303698	0.046409956
NA	144106	ST13P5	-0.091324135	0.351427827
NA	144581	RPL14P1	-0.037539298	0.621937096
NA	145165	ST13P4	-0.084525041	0.508992827
NA	145767	RPS3AP6	-0.141954042	0.084023424
NA	146053	RPS3AP47	0.180579718	0.406561496
NA	147150	UPF3AP2	-0.047880212	0.684174349
NA	147172	LRRC37BP1	-0.145791532	0.008554014
NA	147226	UPF3AP1	-0.036605119	0.766924224
NA	147525	LINC00526	-0.017664056	0.897557492
NA	149501	KRT8P45	0.272717888	0.157907177
NA	150244	ZDHHC8P1	-0.426622849	0.135637962
NA	150554	YWHAZP2	0.275070943	0.030978193
NA	150759	LINC00342	0.19032334	0.289412493
NA	150928	PTMAP5	0.314975826	0.061656469
NA	151579	BZW1P2	0.005265314	0.956047899
NA	151645	PSMC1P1	-0.078769056	0.533864819
NA	152905	RTN3P1	0.114209886	0.38619687
NA	154754	PRSS3P2	-0.339743498	0.415072914
NA	157317	CYCSP55	0.355331848	0.089557094
NA	157530	ST13P6	0.043014024	0.748698581
NA	157956	CDC20P1	0.449332818	0.114288928
NA	158078	EEF1A1P5	-0.067052017	0.354033478
NA	158104	RPS10P3	0.089848873	0.547882609
NA	158222	LDHAP4	0.450489296	0.010745309
NA	158228	FAM201A	-0.053214209	0.69194783
NA	158345	RPL4P5	0.0752664	0.58923505
NA	158373	YBX1P10	0.29333594	0.063020846
NA	168330	PRSS3P1	0.200396311	0.644907087
NA	219347	TMEM254-AS1	0.038880326	0.882287566
NA	220433	RPS4XP16	-0.049098019	0.701143996
NA	220717	RPLP0P6	0.12438926	0.239953801
NA	220885	RPSAP15	0.222319849	0.211585617
NA	220906	WAC-AS1	-0.143371654	0.103182591
NA	221547	RANP1	0.241476937	0.071129231
NA	221584	ZSCAN12P1	0.23585534	0.187675489
NA	221838	EEF1A1P6	0.0936995	0.409464291
NA	246785	OLA1P1	0.211107874	0.117372768
NA	253272	PCGF7P	-0.299426604	0.055159357
NA	253986	RPL10AP2	0.137920738	0.391990878
NA	255031	LINC00957	-0.052796091	0.636783552
NA	257468	MEIS3P2	-0.226354017	0.109375651
NA	266724	HSPA9P1	-0.039485922	0.802761007
NA	280644	PSMD10P2	-0.121377756	0.598100288
NA	280661	EIF1AXP1	0.056758592	0.707684754
NA	282997	PDCD4-AS1	-0.109270415	0.35545739
NA	283143	LINC00900	-0.058720787	0.754331641
NA	283392	TRHDE-AS1	-0.408487527	0.244292607
NA	283398	SUCLG2P2	-0.03877153	0.807179699
NA	283458	NME2P1	0.214976394	0.102855764
NA	283596	SNHG10	0.03405011	0.776615487
NA	283651	HMGN2P46	0.067005352	0.569203302
NA	284167	POLRMTP1	0.082308857	0.606295994
NA	284185	LINC00482	0.008228458	0.965253547
NA	284440	LINC00663	-0.093027189	0.539588396
NA	284672	PTGES3P1	0.532731383	0.00000209
NA	284729	ESPNP	-1.04388897	0.007338581
NA	284764	FTLP3	0.166997947	0.19918936
NA	284821	RPL13AP7	0.135459043	0.246769902
NA	285116	AHCTF1P1	-0.041210708	0.727526617
NA	285329	UBQLN4P1	0.038941931	0.790382206
NA	285352	KIF9-AS1	-0.075809701	0.51020479
NA	285359	PDCL3P4	-0.173788509	0.3786361
NA	285492	LINC00955	-0.679362576	0.23408903
NA	285647	SUDS3P1	-0.0000216	0.999833298
NA	285785	RPL39P3	-0.099979897	0.364965466
NA	285829	SUMO2P1	0.160180952	0.158020559
NA	285849	COX6A1P2	0.133301985	0.34640696
NA	285943	HOXA-AS2	-0.333009956	0.010683907
NA	286002	SLC26A4-AS1	1.496135421	0.001069647
NA	286101	ZNF252P	-0.138590045	0.094058483
NA	286140	RNF5P1	-0.012386092	0.941205038
NA	286444	RPS2P55	0.241241471	0.166447432
NA	286460	FAM3C2	-0.143028986	0.232465375
NA	286495	TTC3P1	-0.267646462	0.014220331
NA	286512	EIF4A2P4	0.184994026	0.289710693
NA	317648	NOP14-AS1	-0.057092697	0.400917544
NA	319114	ENSAP2	0.369628431	0.012802556
NA	319133	HNRNPCP1	-0.14822225	0.216860108
NA	326279	RPL15P2	0.31610516	0.315226106
NA	326307	RPL3P4	-0.129453301	0.264635751
NA	326310	RPL7AP6	-0.140434506	0.337577466
NA	326343	MT1DP	-0.323933455	0.297610947
NA	326591	MORF4L1P1	-0.019750365	0.707440463
NA	338099	PSME2P2	0.635584728	0.00000176
NA	339005	WHAMMP3	0.193000205	0.393075973
NA	339483	MTMR9LP	0.347156882	0.066653626
NA	339799	EIF3FP3	-0.055975196	0.530351466
NA	339942	H1FX-AS1	0.333936047	0.12387564
NA	340274	ASS1P11	1.241818121	0.00000937
NA	340888	AKR1B10P1	-0.472100189	0.121362279
NA	341315	PABPC1P4	0.120334572	0.344121916
NA	342994	RPL34P34	0.280003801	0.166237863
NA	343326	KRT18P28	-0.102253294	0.781762014
NA	343381	NBPF2P	0.005882841	0.980724548
NA	343477	HSP90B3P	0.443740053	0.031302492
NA	344320	KRT8P10	0.538014505	0.043064947
NA	344697	HNRNPA1P21	1.186160814	0.000146802
NA	344866	KRT18P17	0.054166923	0.849394007
NA	344978	ACTN4P1	0.260446642	0.155475156
NA	345829	BTF3P10	-0.234589643	0.511505526
NA	346085	GAPDHP72	0.417222789	0.020732167
NA	347265	KRT8P11	0.200913871	0.302769789
NA	347716	USP32P3	0.306781706	0.121016705
NA	348156	PKD1P5	0.030993768	0.945953483
NA	349114	LINC00265	-0.144311668	0.162341658
NA	353004	HCG4P7	0.203823778	0.415177682
NA	353511	PKD1P6	-0.082569301	0.555825758
NA	359792	EIF4A1P2	0.425870754	0.011360655
NA	360019	KRT18P10	0.278081134	0.209845008
NA	374666	WASH3P	0.075617127	0.475633263
NA	374677	WASH4P	-0.051476039	0.610729341
NA	376693	RPS10P7	-0.191032933	0.145404692
NA	377381	RPL24P4	0.045792176	0.671786178
NA	387328	ZNF322P1	0.046906028	0.804871417
NA	387647	PTCHD3P1	-0.076789798	0.384490087
NA	387845	EEF1A1P16	0.002422047	0.982643345
NA	387895	LINC00944	0.275808783	0.348396597
NA	387933	HNRNPA3P5	0.285845015	0.150559455
NA	388077	IGHV1OR15-1	0.077435333	0.794173773
NA	388255	IGHV3OR16-8	0.849919551	0.013945319
NA	388275	HNRNPA1P7	-0.054519951	0.542933127
NA	388339	RPS18P12	0.119437953	0.480514098
NA	388344	RPL13P12	0.192764532	0.376133826
NA	388363	RPS7P1	-0.076894824	0.306057155
NA	388474	RPL7AP66	0.389463065	0.033330039
NA	388524	RPSAP58	0.072653637	0.666121081
NA	388907	RPL5P34	-0.061488599	0.651881306
NA	389053	HNRNPKP2	0.23581182	0.099233183
NA	389137	ARMC10P1	-0.100356474	0.522210912
NA	389168	SETP14	-0.01263732	0.89267394
NA	389179	EEF1A1P8	0.251719221	0.138026209
NA	389240	NACA3P	0.2016328	0.190832387
NA	389322	HNRNPKP1	0.246984475	0.071268607
NA	389537	OR7E38P	0.110535692	0.311083164
NA	389672	RPSAP47	-0.010047605	0.963044229
NA	389674	HNRNPA1P4	0.341405266	0.149662957
NA	389849	GAPDHP65	0.546453798	0.00164805
NA	389866	SERBP1P1	0.16000737	0.268492072
NA	389901	XRCC6P2	0.162710522	0.185743435
NA	390354	RPL18AP3	0.020690649	0.86213273
NA	390363	CLIC1P1	0.528606291	0.010913185
NA	390531	IGHV1OR15-9	0.766546552	0.055486952
NA	390601	KRT8P9	0.497664199	0.043284145
NA	390924	EEF1A1P7	0.289967496	0.082352181
NA	390963	ZNF818P	-0.163184059	0.262948337
NA	391777	RPS4XP6	0.175636525	0.302347204
NA	391827	KRT18P16	0.213207086	0.301294864
NA	392313	OR2S1P	-0.3858581	0.103184982
NA	392350	BTF3P4	-0.1228605	0.648489765
NA	392437	FTLP2	0.339334483	0.09484101
NA	399511	TCEA1P2	-0.086744141	0.305420069
NA	399744	LINC00999	-0.231897738	0.153380447
NA	399748	CAP1P2	0.342982831	0.053118415
NA	399804	NPM1P25	-0.246194469	0.100846218
NA	399988	HSPA8P5	0.119904796	0.54478109
NA	400027	LINC00938	-0.04780933	0.490472045
NA	400064	RPS4XP1	0.366851715	0.051163602
NA	400126	DGKZP1	-0.016565059	0.875250637
NA	400385	RPL5P3	0.414887096	0.131271339
NA	401106	LINC00884	-0.033419391	0.808210695
NA	401232	LINC01011	-0.103555408	0.377920863
NA	401233	HTATSF1P2	0.366443981	0.293459314
NA	401237	CASC15	0.237739464	0.275312792
NA	401303	ZNF815P	-0.122139112	0.27680036
NA	401316	EIF4HP1	0.086471608	0.359732013
NA	401331	RASA4CP	0.316478639	0.033714999
NA	401717	EEF1A1P17	0.066898952	0.689648935
NA	401904	RPL23AP2	0.152194792	0.513677403
NA	402143	HSPA8P9	0.096410844	0.600051133
NA	402429	KRT8P8	0.240700463	0.27446667
NA	414153	SNRPEP2	0.080015969	0.544381781
NA	439953	PPIAP31	0.364402559	0.04053072
NA	439992	RPS3AP5	0.293235671	0.211703232
NA	440067	CASP1P2	1.0051137	0.002751721
NA	440081	DDX12P	0.322460223	0.063427223
NA	440253	WHAMMP2	0.006857509	0.979686013
NA	440352	SNX29P2	-0.13823155	0.748286314
NA	440375	RAB43P1	-0.05020965	0.701098377
NA	440482	ANKRD20A5P	0.295728456	0.075799894
NA	440577	NPM1P39	-0.075456204	0.557798433
NA	440595	EEF1A1P11	0.283330747	0.145886039
